nombre,precio,url
Moria Marauder [The Lord of the Rings: Tales of Middle-Earth Showcase Scrolls],29,https://www.tiendalacomarca.cl/products/moria-marauder-the-lord-of-the-rings-tales-of-middle-earth-showcase-scrolls
Emperor of Bones [Modern Horizons 3],29,https://www.tiendalacomarca.cl/products/emperor-of-bones-modern-horizons-3
Sphere of Safety (Retro Frame) [Ravnica Remastered],29,https://www.tiendalacomarca.cl/products/sphere-of-safety-retro-frame-ravnica-remastered
Cast into the Fire [The Lord of the Rings: Tales of Middle-Earth Showcase Scrolls],29,https://www.tiendalacomarca.cl/products/cast-into-the-fire-the-lord-of-the-rings-tales-of-middle-earth-showcase-scrolls
River Song (Extended Art) (Surge Foil) [Doctor Who],29,https://www.tiendalacomarca.cl/products/river-song-extended-art-surge-foil-doctor-who
Dovin's Veto [30th Anniversary Promos],29,https://www.tiendalacomarca.cl/products/dovins-veto-30th-anniversary-promos
Pack Rat (Anime Borderless) [Ravnica Remastered],29,https://www.tiendalacomarca.cl/products/pack-rat-anime-borderless-ravnica-remastered
Black Waltz No. 3 (Extended Art) [FINAL FANTASY],29,https://www.tiendalacomarca.cl/products/black-waltz-no-3-extended-art-final-fantasy
Dreamroot Cascade (Extended Art) [Doctor Who],29,https://www.tiendalacomarca.cl/products/dreamroot-cascade-extended-art-doctor-who
The Dominion Bracelet [Edge of Eternities Promo Pack],29,https://www.tiendalacomarca.cl/products/the-dominion-bracelet-edge-of-eternities-promo-pack
Brotherhood Scribe (Extended Art) (Surge Foil) [Fallout],29,https://www.tiendalacomarca.cl/products/brotherhood-scribe-extended-art-surge-foil-fallout
Tocasia's Welcome (Promo Pack) [The Brothers' War Promos],28,https://www.tiendalacomarca.cl/products/tocasias-welcome-promo-pack-the-brothers-war-promos
Banish to Another Universe (Surge Foil) [Doctor Who],28,https://www.tiendalacomarca.cl/products/banish-to-another-universe-surge-foil-doctor-who
Ancient Den (Timeshifted) [Time Spiral Remastered],28,https://www.tiendalacomarca.cl/products/ancient-den-timeshifted-time-spiral-remastered
Rune-Scarred Demon [Mystery Booster],28,https://www.tiendalacomarca.cl/products/rune-scarred-demon-mystery-booster
White Orchid Phantom (Borderless) [Modern Horizons 3],28,https://www.tiendalacomarca.cl/products/white-orchid-phantom-borderless-modern-horizons-3
Weapons Manufacturing [Edge of Eternities Promo Pack],28,https://www.tiendalacomarca.cl/products/weapons-manufacturing-edge-of-eternities-promo-pack
Branchloft Pathway // Boulderloft Pathway [Zendikar Rising],28,https://www.tiendalacomarca.cl/products/branchloft-pathway-boulderloft-pathway-zendikar-rising
"Yisan, the Wanderer Bard (Foil Etched) [Commander Masters]",28,https://www.tiendalacomarca.cl/products/yisan-the-wanderer-bard-foil-etched-commander-masters
Echoes of Eternity (Borderless) [Modern Horizons 3],28,https://www.tiendalacomarca.cl/products/echoes-of-eternity-borderless-modern-horizons-3
Canopy Vista [Battle for Zendikar Promos],28,https://www.tiendalacomarca.cl/products/canopy-vista-battle-for-zendikar-promos
Vodalian Hexcatcher (Promo Pack) [Dominaria United Promos],28,https://www.tiendalacomarca.cl/products/vodalian-hexcatcher-promo-pack-dominaria-united-promos
Smoldering Marsh (Extended Art) (Surge Foil) [Doctor Who],28,https://www.tiendalacomarca.cl/products/smoldering-marsh-extended-art-surge-foil-doctor-who
Synthesizer Labship [Edge of Eternities Promo Pack],28,https://www.tiendalacomarca.cl/products/synthesizer-labship-edge-of-eternities-promo-pack
Ghalta and Mavren [March of the Machine],28,https://www.tiendalacomarca.cl/products/ghalta-and-mavren-march-of-the-machine
Fires of Mount Doom (Extended Art) [The Lord of the Rings: Tales of Middle-Earth],28,https://www.tiendalacomarca.cl/products/fires-of-mount-doom-extended-art-the-lord-of-the-rings-tales-of-middle-earth
Mosswood Dreadknight // Dread Whispers [Wilds of Eldraine Prerelease Promos],27,https://www.tiendalacomarca.cl/products/mosswood-dreadknight-dread-whispers-wilds-of-eldraine-prerelease-promos
Rockfall Vale [Innistrad Remastered],27,https://www.tiendalacomarca.cl/products/rockfall-vale-innistrad-remastered
Pinnacle Emissary [Edge of Eternities],27,https://www.tiendalacomarca.cl/products/pinnacle-emissary-edge-of-eternities
The Dalek Emperor (Extended Art) (Surge Foil) [Doctor Who],27,https://www.tiendalacomarca.cl/products/the-dalek-emperor-extended-art-surge-foil-doctor-who
Mightform Harmonizer (Borderless) [Edge of Eternities],27,https://www.tiendalacomarca.cl/products/mightform-harmonizer-borderless-edge-of-eternities
Rockfall Vale (Extended Art) [Doctor Who],27,https://www.tiendalacomarca.cl/products/rockfall-vale-extended-art-doctor-who
Displaced Dinosaurs [Doctor Who],27,https://www.tiendalacomarca.cl/products/displaced-dinosaurs-doctor-who
Overgrown Farmland (Promo Pack) [Innistrad: Midnight Hunt Promos],27,https://www.tiendalacomarca.cl/products/overgrown-farmland-promo-pack-innistrad-midnight-hunt-promos
Sol Ring (Ripple Foil) [Modern Horizons 3 Commander],27,https://www.tiendalacomarca.cl/products/sol-ring-ripple-foil-modern-horizons-3-commander
Mirelurk Queen (Extended Art) (Surge Foil) [Fallout],27,https://www.tiendalacomarca.cl/products/mirelurk-queen-extended-art-surge-foil-fallout
Guff Rewrites History (Extended Art) [Commander Masters],26,https://www.tiendalacomarca.cl/products/guff-rewrites-history-extended-art-commander-masters
Sphinx of the Revelation (Extended Art) (Ripple Foil) [Modern Horizons 3 Commander],26,https://www.tiendalacomarca.cl/products/sphinx-of-the-revelation-extended-art-ripple-foil-modern-horizons-3-commander
Conjurer's Closet (Retro Frame) [Innistrad Remastered],26,https://www.tiendalacomarca.cl/products/conjurers-closet-retro-frame-innistrad-remastered
"Sephara, Sky's Blade [Core Set 2020]",26,https://www.tiendalacomarca.cl/products/sephara-skys-blade-core-set-2020
Loran of the Third Path (Promo Pack) [The Brothers' War Promos],26,https://www.tiendalacomarca.cl/products/loran-of-the-third-path-promo-pack-the-brothers-war-promos
Weapons Manufacturing [Edge of Eternities],26,https://www.tiendalacomarca.cl/products/weapons-manufacturing-edge-of-eternities
Full Throttle [Aetherdrift],26,https://www.tiendalacomarca.cl/products/full-throttle-aetherdrift
Stern Scolding [The Lord of the Rings: Tales of Middle-Earth Showcase Scrolls],26,https://www.tiendalacomarca.cl/products/stern-scolding-the-lord-of-the-rings-tales-of-middle-earth-showcase-scrolls
Boon of the Spirit Realm (Extended Art) [Commander Masters],26,https://www.tiendalacomarca.cl/products/boon-of-the-spirit-realm-extended-art-commander-masters
"Ragost, Deft Gastronaut (Borderless) [Edge of Eternities]",26,https://www.tiendalacomarca.cl/products/ragost-deft-gastronaut-borderless-edge-of-eternities
Hulking Raptor (Promo Pack) [The Lost Caverns of Ixalan Promos],26,https://www.tiendalacomarca.cl/products/hulking-raptor-promo-pack-the-lost-caverns-of-ixalan-promos
Crowded Crypt (Extended Art) [Innistrad: Midnight Hunt Commander],26,https://www.tiendalacomarca.cl/products/crowded-crypt-extended-art-innistrad-midnight-hunt-commander
Assassin's Trophy [Murders at Karlov Manor],26,https://www.tiendalacomarca.cl/products/assassins-trophy-murders-at-karlov-manor
Pariah's Shield [Ravnica: City of Guilds],25,https://www.tiendalacomarca.cl/products/pariahs-shield-ravnica-city-of-guilds
Amped Raptor (Ripple Foil) [Modern Horizons 3],25,https://www.tiendalacomarca.cl/products/amped-raptor-ripple-foil-modern-horizons-3
The Seriema (Extended Art) [Edge of Eternities],25,https://www.tiendalacomarca.cl/products/the-seriema-extended-art-edge-of-eternities
Thespian's Stage (Retro Frame) [Ravnica Remastered],25,https://www.tiendalacomarca.cl/products/thespians-stage-retro-frame-ravnica-remastered
Swords to Plowshares (Ripple Foil) [Modern Horizons 3 Commander],25,https://www.tiendalacomarca.cl/products/swords-to-plowshares-ripple-foil-modern-horizons-3-commander
"Matzalantli, the Great Door // The Core (Extended Art) [The Lost Caverns of Ixalan]",25,https://www.tiendalacomarca.cl/products/matzalantli-the-great-door-the-core-extended-art-the-lost-caverns-of-ixalan
Golgari Rot Farm (Borderless Alternate Art) [Double Masters 2022],25,https://www.tiendalacomarca.cl/products/golgari-rot-farm-borderless-alternate-art-double-masters-2022
Keeper of the Accord (Extended Art) (Surge Foil) [Fallout],25,https://www.tiendalacomarca.cl/products/keeper-of-the-accord-extended-art-surge-foil-fallout
Overgrown Farmland [Innistrad Remastered],25,https://www.tiendalacomarca.cl/products/overgrown-farmland-innistrad-remastered
Engineered Explosives [Double Masters],25,https://www.tiendalacomarca.cl/products/engineered-explosives-double-masters
"Liesa, Forgotten Archangel (Promo Pack) [Innistrad: Midnight Hunt Promos]",25,https://www.tiendalacomarca.cl/products/liesa-forgotten-archangel-promo-pack-innistrad-midnight-hunt-promos
Zuran Orb [Modern Horizons 2],25,https://www.tiendalacomarca.cl/products/zuran-orb-modern-horizons-2
Thrumming Hivepool [Edge of Eternities],25,https://www.tiendalacomarca.cl/products/thrumming-hivepool-edge-of-eternities
Dark Petition [Magic Origins],25,https://www.tiendalacomarca.cl/products/dark-petition-magic-origins
Colossification (Extended Art) [Ikoria: Lair of Behemoths],25,https://www.tiendalacomarca.cl/products/colossification-extended-art-ikoria-lair-of-behemoths
Jazal Goldmane (Foil Etched) [Commander Masters],25,https://www.tiendalacomarca.cl/products/jazal-goldmane-foil-etched-commander-masters
Ashling the Pilgrim (Foil Etched) [Commander Masters],25,https://www.tiendalacomarca.cl/products/ashling-the-pilgrim-foil-etched-commander-masters
Experiment Kraj (Foil Etched) [Commander Masters],25,https://www.tiendalacomarca.cl/products/experiment-kraj-foil-etched-commander-masters
Cut Down (Promo Pack) [Dominaria United Promos],25,https://www.tiendalacomarca.cl/products/cut-down-promo-pack-dominaria-united-promos
Death Cloud [Darksteel],25,https://www.tiendalacomarca.cl/products/death-cloud-darksteel
"Melira, Sylvok Outcast [New Phyrexia]",25,https://www.tiendalacomarca.cl/products/melira-sylvok-outcast-new-phyrexia
Copy (Ripple Foil) // Gremlin Double-Sided Token [Modern Horizons 3 Tokens],24,https://www.tiendalacomarca.cl/products/copy-ripple-foil-gremlin-double-sided-token-modern-horizons-3-tokens
Myr Retriever [Double Masters],24,https://www.tiendalacomarca.cl/products/myr-retriever-double-masters
Headliner Scarlett (Borderless) [Ravnica: Clue Edition],24,https://www.tiendalacomarca.cl/products/headliner-scarlett-borderless-ravnica-clue-edition
"Voldaren Bloodcaster // Bloodbat Summoner - Dracula, Lord of Blood // Dracula, Lord of Bats [Innistrad: Crimson Vow]",24,https://www.tiendalacomarca.cl/products/voldaren-bloodcaster-bloodbat-summoner-dracula-lord-of-blood-dracula-lord-of-bats-innistrad-crimson-vow
"Bartz Klauser - Winota, Joiner of Forces (Showcase) [FINAL FANTASY : Through the Ages]",24,https://www.tiendalacomarca.cl/products/bartz-klauser-winota-joiner-of-forces-showcase-final-fantasy-through-the-ages
Stone Idol Generator (Extended Art) (Ripple Foil) [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/stone-idol-generator-extended-art-ripple-foil-modern-horizons-3-commander
Ornithopter of Paradise (Retro Foil Etched) [Modern Horizons 2],24,https://www.tiendalacomarca.cl/products/ornithopter-of-paradise-retro-foil-etched-modern-horizons-2
Pumpkin Bombs (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/pumpkin-bombs-borderless-marvels-spider-man-eternal-legal
Gilded Goose [Store Championships 2022],24,https://www.tiendalacomarca.cl/products/gilded-goose-store-championships-2022
Coastal Piracy (Foil Etched) [Assassin's Creed],24,https://www.tiendalacomarca.cl/products/coastal-piracy-foil-etched-assassins-creed
Ghalta and Mavren (Promo Pack) [March of the Machine Promos],24,https://www.tiendalacomarca.cl/products/ghalta-and-mavren-promo-pack-march-of-the-machine-promos
"Crystal Skull, Isu Spyglass (Extended Art) [Assassin's Creed]",24,https://www.tiendalacomarca.cl/products/crystal-skull-isu-spyglass-extended-art-assassins-creed
"Mjolnir, Storm Hammer (Extended Art) [Assassin's Creed]",24,https://www.tiendalacomarca.cl/products/mjolnir-storm-hammer-extended-art-assassins-creed
Mizzix's Mastery [Ravnica Remastered],24,https://www.tiendalacomarca.cl/products/mizzixs-mastery-ravnica-remastered
Mystical Dispute (Borderless Alternate Art) [Regional Championship Qualifiers 2023],24,https://www.tiendalacomarca.cl/products/mystical-dispute-borderless-alternate-art-regional-championship-qualifiers-2023
"Satya, Aetherflux Genius (Display Commander) (Ripple Foil) [Modern Horizons 3 Commander]",24,https://www.tiendalacomarca.cl/products/satya-aetherflux-genius-display-commander-ripple-foil-modern-horizons-3-commander
World Breaker [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/world-breaker-modern-horizons-3-commander
"Ulalek, Fused Atrocity [Modern Horizons 3 Commander]",24,https://www.tiendalacomarca.cl/products/ulalek-fused-atrocity-modern-horizons-3-commander
Sire of Stagnation [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/sire-of-stagnation-modern-horizons-3-commander
"Omo, Queen of Vesuva (Borderless) [Modern Horizons 3 Commander]",24,https://www.tiendalacomarca.cl/products/omo-queen-of-vesuva-borderless-modern-horizons-3-commander
Oblivion Sower [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/wumpus-aberration-modern-horizons-3-commander
Lightning Runner (Ripple Foil) [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/lightning-runner-ripple-foil-modern-horizons-3-commander
Legion Loyalty (Ripple Foil) [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/legion-loyalty-ripple-foil-modern-horizons-3-commander
"Brudiclad, Telchor Engineer (Ripple Foil) [Modern Horizons 3 Commander]",24,https://www.tiendalacomarca.cl/products/brudiclad-telchor-engineer-ripple-foil-modern-horizons-3-commander
"Azlask, the Swelling Scourge (Foil Etched) [Modern Horizons 3 Commander]",24,https://www.tiendalacomarca.cl/products/azlask-the-swelling-scourge-foil-etched-modern-horizons-3-commander
Angel of Invention (Ripple Foil) [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/angel-of-invention-ripple-foil-modern-horizons-3-commander
Aetherworks Marvel (Ripple Foil) [Modern Horizons 3 Commander],24,https://www.tiendalacomarca.cl/products/aetherworks-marvel-ripple-foil-modern-horizons-3-commander
"Dakkon, Shadow Slayer [Modern Horizons 2]",24,https://www.tiendalacomarca.cl/products/dakkon-shadow-slayer-modern-horizons-2
Domri Rade [Modern Masters 2017],24,https://www.tiendalacomarca.cl/products/domri-rade-modern-masters-2017
Hunter's Insight (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/hunters-insight-borderless-marvels-spider-man-eternal-legal
Thrill of Possibility (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/thrill-of-possibility-borderless-marvels-spider-man-eternal-legal
Shock (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/shock-borderless-marvels-spider-man-eternal-legal
Rite of Replication (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/rite-of-replication-borderless-marvels-spider-man-eternal-legal
Rest in Peace (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/rest-in-peace-borderless-marvels-spider-man-eternal-legal
Nine Lives (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/nine-lives-borderless-marvels-spider-man-eternal-legal
"Master Weaver, Web Protector - Arasta of the Endless Web (Borderless) [Marvel's Spider-Man: Eternal-Legal]",24,https://www.tiendalacomarca.cl/products/master-weaver-web-protector-arasta-of-the-endless-web-borderless-marvels-spider-man-eternal-legal
Hex (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/hex-borderless-marvels-spider-man-eternal-legal
Comeuppance (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/comeuppance-borderless-marvels-spider-man-eternal-legal
Clever Impersonator (Borderless) [Marvel's Spider-Man: Eternal-Legal],24,https://www.tiendalacomarca.cl/products/clever-impersonator-borderless-marvels-spider-man-eternal-legal
Smile at Death [Tarkir: Dragonstorm Promos],24,https://www.tiendalacomarca.cl/products/smile-at-death-tarkir-dragonstorm-promos
The Last Ride (Promo Pack) [Aetherdrift Promos],24,https://www.tiendalacomarca.cl/products/the-last-ride-aetherdrift-promos
